Axial Position x, Normalized Nozzle Radius r
8.00,3.631115
8.01,3.633600
8.02,3.636083
8.03,3.638563
8.04,3.641039
8.05,3.643513
8.06,3.645983
8.07,3.648450
8.08,3.650914
8.09,3.653375
8.10,3.655832
8.11,3.658286
8.12,3.660738
8.13,3.663186
8.14,3.665630
8.15,3.668072
8.16,3.670510
8.17,3.672946
8.18,3.675378
8.19,3.677807
8.20,3.680232
8.21,3.682655
8.22,3.685074
8.23,3.687490
8.24,3.689903
8.25,3.692312
8.26,3.694719
8.27,3.697122
8.28,3.699522
8.29,3.701919
8.30,3.704312
8.31,3.706702
8.32,3.709089
8.33,3.711473
8.34,3.713854
8.35,3.716231
8.36,3.718605
8.37,3.720976
8.38,3.723343
8.39,3.725707
8.40,3.728068
8.41,3.730426
8.42,3.732781
8.43,3.735132
8.44,3.737480
8.45,3.739824
8.46,3.742166
8.47,3.744504
8.48,3.746839
8.49,3.749170
8.50,3.751498
8.51,3.753823
8.52,3.756145
8.53,3.758463
8.54,3.760778
8.55,3.763090
8.56,3.765398
8.57,3.767704
8.58,3.770005
8.59,3.772304
8.60,3.774599
8.61,3.776891
8.62,3.779179
8.63,3.781464
8.64,3.783746
8.65,3.786025
8.66,3.788300
8.67,3.790572
8.68,3.792840
8.69,3.795105
8.70,3.797367
8.71,3.799626
8.72,3.801881
8.73,3.804132
8.74,3.806381
8.75,3.808626
8.76,3.810867
8.77,3.813105
8.78,3.815340
8.79,3.817572
8.80,3.819800
8.81,3.822025
8.82,3.824246
8.83,3.826464
8.84,3.828678
8.85,3.830890
8.86,3.833097
8.87,3.835302
8.88,3.837503
8.89,3.839700
8.90,3.841894
8.91,3.844085
8.92,3.846272
8.93,3.848456
8.94,3.850637
8.95,3.852814
8.96,3.854987
8.97,3.857157
8.98,3.859324
8.99,3.861487
9.00,3.863647
9.01,3.865804
9.02,3.867957
9.03,3.870106
9.04,3.872252
9.05,3.874395
9.06,3.876534
9.07,3.878670
9.08,3.880802
9.09,3.882930
9.10,3.885056
9.11,3.887178
9.12,3.889296
9.13,3.891411
9.14,3.893522
9.15,3.895630
9.16,3.897734
9.17,3.899835
9.18,3.901933
9.19,3.904027
9.20,3.906117
9.21,3.908204
9.22,3.910287
9.23,3.912367
9.24,3.914443
9.25,3.916516
9.26,3.918586
9.27,3.920651
9.28,3.922714
9.29,3.924772
9.30,3.926828
9.31,3.928879
9.32,3.930927
9.33,3.932972
9.34,3.935013
9.35,3.937051
9.36,3.939085
9.37,3.941115
9.38,3.943142
9.39,3.945165
9.40,3.947185
9.41,3.949201
9.42,3.951214
9.43,3.953223
9.44,3.955228
9.45,3.957230
9.46,3.959229
9.47,3.961223
9.48,3.963214
9.49,3.965202
9.50,3.967186
9.51,3.969166
9.52,3.971143
9.53,3.973116
9.54,3.975086
9.55,3.977052
9.56,3.979014
9.57,3.980973
9.58,3.982928
9.59,3.984880
9.60,3.986828
9.61,3.988772
9.62,3.990712
9.63,3.992649
9.64,3.994583
9.65,3.996513
9.66,3.998439
9.67,4.000361
9.68,4.002280
9.69,4.004195
9.70,4.006107
9.71,4.008015
9.72,4.009919
9.73,4.011819
9.74,4.013716
9.75,4.015609
9.76,4.017499
9.77,4.019385
9.78,4.021267
9.79,4.023146
9.80,4.025020
9.81,4.026892
9.82,4.028759
9.83,4.030623
9.84,4.032483
9.85,4.034339
9.86,4.036192
9.87,4.038041
9.88,4.039886
9.89,4.041728
